"Hierarchy","Chart","Block","Block comment","Create block icon","Block icon","OCM possible","Readback allowed","Block group","Block type",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","OR23","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","OR24","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","OR3","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","OR4","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","OR5","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","OR8","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","Q23","motor permission cw","1","","0","1","","F_CH_DO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","Q24","motor permission ccw","1","","0","1","","F_CH_DO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","Q25","motor permission","1","","0","1","","F_CH_DO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","SR1","F_:SR-Flipflop","1","","0","1","","F_SR_FF",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_S","TON","F_:Timer Switch On Delay","1","","0","1","","F_TON",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","CHN_FAULT_M","","1","","0","1","","OR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","Current","4 limits, delay-time","0","","1","1","","VP_LIMIT_4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","Current_Input","Motor current % -> Abs","1","","0","1","","VP_CURR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","DPDRIVER","21- Couch press; bottom felt tension movement 2 ","1","","1","1","","VP_G120_H",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","MOTOR_STATUS","motor binary values","1","","0","1","","VP_DUMMY_16BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","MOTOR_VALUES","motor analoge values","1","","0","1","","VP_DUMMY_8R",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","Power","4 limits, delay-time","0","","1","1","","VP_LIMIT_4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","Power_Input","Power % -> Abs","1","","0","1","","VP_CURR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","Real->Int_CurR","REAL-INT-Converter","1","","0","1","","R_I",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","Real->Int_Power","REAL-INT-Converter","1","","0","1","","R_I",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","Real->Int_Torq","REAL-INT-Converter","1","","0","1","","R_I",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","Reset","Reset","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","SIM_ON","Simulation ON for FAT","1","","0","1","","OR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","S_group_fault","","1","","0","1","","OR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","Torque","4 limits, delay-time","0","","1","1","","VP_LIMIT_4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","Torque_Input","Torque % -> Abs","1","","0","1","","VP_CURR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","WARNING","","1","","0","1","","OR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15_M","WARNING_MAINT_M","","1","","0","1","","OR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","AND11","","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","CHN_FAULT","","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","CHN_WARN","","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","D11","limit position stretch not reached 1(GS)","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","D12","limit position slack not reached 1(GS)","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","LOCK_INTERN","Only for displaying the internal lock reason in the faceplate (QSTAB,POSF,TORQF)","1","","1","1","","VP_LOCK8ACK",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M121","MCC ready","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M122","FB motor slack","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M123","FB motor stretch","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M125","local mode active","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M127","MCC general fault","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M128","MCC general warning","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M129","Status RMT/Test","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M221","motor start ccw","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M222","motor start cw","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M232","fault PB slack","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M234","fault PB stretch","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M236","fault SW rem. adjustment on","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M237","not stretched (GS)","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M238","not slacked (GS)","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M239","fault not stretched (GS)","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M240","fault not slacked (GS)","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M243","contactor fault","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M251","start slack","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M252","start stretch","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M255","permission auto","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M314","permission slack","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M315","permission stretch","1","","0","1","","F_FBO_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M321","command motor start cw","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M322","command motor start ccw","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M351","motor error","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M352","motor status acknowledged","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","M371","runtime error","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","MOTp","21- couch press bottom felt tension movement 2","1","","1","1","","VP_MOTp",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","MSG_01","21- couch press bottom felt tension movement 2","1","WCC_Stat","1","1","","VP_MSG",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","MSG_02","21- couch press bottom felt tension movement 2","1","WCC_Stat","1","1","","VP_MSG",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","OFF","","1","","0","1","","AND",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","OP_TRIG_01","21- acknowledge","1","","1","1","","OP_TRIG",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","OR1","","1","","0","1","","OR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","OR2","","1","","0","1","","OR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","OR3","","1","","0","1","","OR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","Q51","speed SP","1","","0","1","","ADD_R",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","RS2","RS Flipflop, Reset forced","1","","0","1","","VP_RS_FF",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","SEL2","","1","","0","1","","SEL_R",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","TIMER2","monoflop, On/Off-delay","1","","0","1","","VP_TIMER",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K15","WR_BO","21- couch press bottom felt tension movement 2","1","","1","1","","VP_WR_BO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","ACK_01","F_:Acknowledgement for push buttons in safety functions","1","","0","1","","VP_F_SWA",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","ACK_02","F_:Acknowledgement for push buttons in safety functions","1","","0","1","","VP_F_SWA",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","ACK_03","F_:Acknowledgement for push buttons in safety functions","1","","0","1","","VP_F_SWA",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND1","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND10","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND11","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND12","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND13","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND14","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND15","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND16","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND2","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND3","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND4","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND5","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND6","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND7","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND8","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","AND9","F_:AND 4 Inputs","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","CHN_FAULT","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","CHN_WARN","Channel Warning","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","EXOR","F_:EXOR 2 Inputs","1","","0","1","","F_XOR2",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","F_SWI_01","remote adjustment on","1","","0","1","","VP_F_SWI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","F_SWI_02","stretch","1","","0","1","","VP_F_SWI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","F_SWI_03","slack","1","","0","1","","VP_F_SWI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","F_SWI_04","not stretched","1","","0","1","","VP_F_SWI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","F_SWI_05","not slacked","1","","0","1","","VP_F_SWI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I01","stretch 1","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I02","stretch 2","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I03","slack 1","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I04","slack 2","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I05","remote control on","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I06","remote control off","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I11","not stretched 1","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I12","not stretched 2","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I13","not slacked 1","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I14","not slacked 2","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","I26","FB contactor permission off","1","","0","1","","F_CH_DI",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M601","slack 1 (PB)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M602","slack 2 (PB)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M603","stretch 1 (PB)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M604","stretch 2 (PB)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M605","remote control on (SW)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M606","remote control off (SW)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M611","limit position stretch not reached 1 (GS)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M612","limit position stretch not reached 2 (GS)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M613","limit position slack not reached 1 (GS)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M614","limit position slack not reached 2 (GS)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M623","FB contactor permission off","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M631","slack","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M633","stretch","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M635","remote adjustment on (SW)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M637","not stretched (GS)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M638","not slacked (GS)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M712","slack auto","1","","0","1","","F_BO_FBO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M713","stretch auto","1","","0","1","","F_BO_FBO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M721","motor start slack","1","","0","1","","F_BO_FBO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M722","motor start stretch","1","","0","1","","F_BO_FBO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M723","runtime error","1","","0","1","","F_BO_FBO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M821","motor start ccw","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M822","motor start cw","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M823","motor permission","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M832","fault PB slack","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M834","fault PB stretch","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M836","fault SW remote adjustment on","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M839","fault not stretched (GS)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M840","fault not slacked (GS)","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M843","contactors fault","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M844","permission slack","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M845","permission stretch","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M851","slack F-part","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M852","stretch F-part","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","M855","auto","1","","0","1","","F_AND4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","NOT","F_:Inverter","1","","0","1","","F_NOT",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR1","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR10","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR17","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR18","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR19","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR2","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR20","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR21","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR22","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR23","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR24","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR3","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR4","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR5","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR6","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR7","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR8","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","OR9","F_:OR 4 Inputs","1","","0","1","","F_OR4",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","Q23","motor permission cw","1","","0","1","","F_CH_DO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","Q24","motor permission ccw","1","","0","1","","F_CH_DO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","Q25","motor permission","1","","0","1","","F_CH_DO",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","RS2","F_:RS-Flipflop","1","","0","1","","F_RS_FF",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","SR1","F_:SR-Flipflop","1","","0","1","","F_SR_FF",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_S","TON","F_:Timer Switch On Delay","1","","0","1","","F_TON",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_M","CHN_FAULT_M","","1","","0","1","","OR",
"WET SECTION\Press Section 1 Base\","M1FP04JW01K14_M","Current","4 limits, delay-time","0","","1","1","","VP_LIMIT_4",
